episode,global_step,fading_model,control_mode,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,hidden_dim,epsilon,target_tau,reward_clip_value,use_double_dqn,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,eval_R_sec_mbps,last_eval_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,mean_q_value,loss,rolling_reward_variance,rolling20,rolling20_avg_R_sec_mbps,rolling100,rolling100_avg_R_sec_mbps,convergence_gap,convergence_gap20_100_mbps
1866,373200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1452.2378048363967,7.261189024181983,7.937026617227866,0.3768087436963243,7.650320834850181,,6.37578528923338,153.00641669700363,3.497729812326297,0.29,200,188.71238085357328,158.9235290178209,93.96768903130354,58.597957978817355,580.9262943869921,254.28058753289667,1045.877682467075,242.44212452730858,19.960952758789062,0.0707245022058487,1.368580535690366,7.246914272038685,7.246914272038685,7.12721281174115,7.12721281174115,0.11970146029753526,0.11970146029753526
1867,373400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1010.3946359121039,5.05197317956052,7.506450145716999,1.688709916495823,5.8305316311944075,,6.37578528923338,116.61063262388814,4.3525173999789475,0.37875,200,209.1296717624676,246.1994735537381,176.33887508833138,203.63866960385874,1019.2602233988565,642.307995718514,620.7113594651113,898.489565818744,19.920408248901367,5.3506293296813965,1.3447311621249622,7.183524381341992,7.183524381341992,7.110718011106364,7.110718011106364,0.07280637023562786,0.07280637023562786
1868,373600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1032.3154160835197,5.161577080417598,7.690621820928794,2.140899346919134,5.577980152154797,,6.37578528923338,111.55960304309595,3.641521277639768,0.34375,200,138.8987756269102,213.37268252501332,39.69821330373371,53.65312850189983,733.4440051788243,379.09405319823196,447.72294891550337,747.6566833278428,19.817550659179688,0.07099331170320511,1.3776601082056985,7.086939162317688,7.086939162317688,7.086328133612548,7.086328133612548,0.000611028705140626,0.000611028705140626
1869,373800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,995.9818148953224,4.979909074476612,7.777496456875013,2.362118465273611,5.5072022901558375,,6.37578528923338,110.14404580311675,4.259153983885186,0.39,200,246.14521187868678,202.60450986117814,106.38134265318412,110.30360689557342,855.2343001314383,427.0930846468673,299.4747118110059,724.2732424673768,19.901958465576172,0.03759751841425896,1.428658211757259,6.973759282026032,6.973759282026032,7.068730382130824,7.068730382130824,0.09497110010479215,0.09497110010479215
1870,374000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,885.8488358114371,4.429244179057186,7.932484639571451,3.1330033813880145,4.842973654937462,,6.37578528923338,96.85947309874925,3.5678989932311533,0.3575,200,182.82024431125555,156.56679029704347,63.78355720058704,69.99425096731024,691.972922105985,547.6071602056252,217.58900818236503,740.1092757705682,19.98241424560547,0.031666629016399384,1.5232190987265832,6.785211503464668,6.785211503464668,7.046750295193533,7.046750295193533,0.2615387917288654,0.2615387917288654
1871,374200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1561.2710522987518,7.806355261493759,9.50749086027293,1.2842014568842082,8.305957595636128,,6.37578528923338,166.1191519127226,3.835774987180725,0.41125,200,161.15594356180432,207.43617501526572,31.76593755053203,124.94274501778965,125.346489536338,350.68971288204887,516.701401768192,598.5132027840025,20.02153205871582,0.09979002177715302,1.5440884925042013,6.8368074981218125,6.8368074981218125,7.07255321353293,7.07255321353293,0.23574571541111755,0.23574571541111755
1872,374400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1495.1750276965427,7.475875138482714,9.307039025784793,1.4276759314013792,7.879363094383422,,6.37578528923338,157.58726188766843,3.613848222349503,0.37875,200,173.4035673070934,171.35332018587226,86.94812422197418,112.66735463376126,288.01022890145316,67.13454995605498,264.98492040638496,321.2038061731122,19.87273597717285,5.518582820892334,1.551790830619764,6.855814124110617,6.855814124110617,7.067946145241678,7.067946145241678,0.2121320211310609,0.2121320211310609
1873,374600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,613.2881034762227,3.066440517381113,7.098058553019512,2.9315390105151105,4.246457476020508,,6.37578528923338,84.92914952041015,4.5830763729676764,0.37125,200,255.41864396401763,218.58844013948897,166.5343072559057,66.35512538746461,1123.8686029473354,462.50714147103093,231.11648498399097,708.8205188996318,19.885082244873047,0.05826856940984726,1.7963151815963265,6.64984120414245,6.64984120414245,7.0450048861866215,7.0450048861866215,0.3951636820441715,0.3951636820441715
1874,374800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1303.390678362583,6.516953391812915,8.231398019479949,1.0857823682707275,7.148380042282604,,6.37578528923338,142.96760084565207,3.9766167680505218,0.3525,200,211.00894535896762,194.28141029696437,189.47853281119728,110.11693956054332,499.2079706964082,505.6616109480063,821.6692673876476,909.331195361294,19.820049285888672,0.0736193060874939,1.796112931993032,6.686289922829886,6.686289922829886,7.041688202935319,7.041688202935319,0.3553982801054332,0.3553982801054332
1875,375000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1015.3475795329404,5.076737897664702,7.971929822785604,2.3828804665010077,5.61033404391256,,6.37578528923338,112.20668087825119,4.33982309139046,0.3375,200,262.94968185835637,201.81496471159363,64.68385761471092,141.00367824282932,569.4384927681466,357.28137384674676,412.68913828556106,674.1251932066016,19.813255310058594,5.985387802124023,1.8166885853441856,6.55905882812449,6.55905882812449,7.022440850464716,7.022440850464716,0.46338202234022585,0.46338202234022585
1876,375200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1473.7640205454964,7.368820102727482,9.123608523512928,1.2883448687830072,7.835263654729916,,6.37578528923338,156.7052730945983,4.0634659610871555,0.42,200,223.29930891089757,191.31772743593493,122.8535071736683,132.85179714391913,160.89956808393993,500.10648559839103,581.3187394702078,704.9340714275576,19.921863555908203,0.028395989909768105,1.8093238067000197,6.587030605291602,6.587030605291602,7.041424514753368,7.041424514753368,0.45439390946176594,0.45439390946176594
1877,375400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1575.196251252797,7.8759812562639855,9.09315995660423,0.7629689939127399,8.330190962691491,,6.37578528923338,166.60381925382984,4.023737186413246,0.3575,200,237.70974060219262,153.11672039074602,197.47442943569024,36.41459271128872,313.0861719981874,427.5058578883533,663.9199808521637,544.4646650870735,19.875083923339844,0.02291698008775711,1.8457244122473064,6.655390538570494,6.655390538570494,7.080857796973554,7.080857796973554,0.4254672584030601,0.4254672584030601
1878,375600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1330.7960270551162,6.653980135275581,7.831119226238257,0.8195018003102887,7.147395169603741,,6.37578528923338,142.94790339207483,4.0561115218440476,0.4,200,188.89218267435982,231.65915128713593,53.91733846056335,143.61287790540933,759.367152116559,202.04564224346814,285.4804933759235,116.1546710332848,20.07210350036621,0.0210022684186697,1.8384358152888383,6.580382191017916,6.580382191017916,7.091124858554358,7.091124858554358,0.5107426675364417,0.5107426675364417
1879,375800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1193.242028043331,5.9662101402166545,8.797160703332764,1.5309850171835835,7.280450321241937,,6.37578528923338,145.60900642483875,3.4576554760994687,0.37125,200,137.99143071796522,149.6329368697361,103.79188194445157,23.533831386183792,87.72475582790263,572.8252104876203,279.01442429846986,361.5491417164711,19.728515625,0.10627178847789764,1.829932922400312,6.641543717719311,6.641543717719311,7.088760474744995,7.088760474744995,0.447216757025684,0.447216757025684
1880,376000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1265.8741196234687,6.329370598117343,8.88415149867392,1.3735821089147746,7.596003327302376,,6.37578528923338,151.92006654604754,3.462975774131542,0.3525,200,163.43722823064147,107.36757742202226,27.761164568168667,21.01731362349799,216.63190381764772,408.25406236209807,692.9397894015264,798.6788819867551,19.81218147277832,0.049748457968235016,1.822791011171815,6.6714371511465185,6.6714371511465185,7.096056009792952,7.096056009792952,0.4246188586464337,0.4246188586464337
1881,376200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1775.5666105562138,8.87783305278107,9.397674645480759,0.14647960128572554,9.251195044195027,,6.37578528923338,185.02390088390058,3.3176803859168764,0.34375,200,149.56075976655512,155.19143213359504,29.502145662583956,130.35562446955456,219.3761883574602,193.68628401256817,392.1532515189239,114.14349772849998,19.760639190673828,0.08210083097219467,1.9094632562762173,7.0092276246107685,7.0092276246107685,7.123556850374099,7.123556850374099,0.11432922576333038,0.11432922576333038
1882,376400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,777.3347461214398,3.8866737306071992,7.468038867625666,3.016597811524153,4.509360489697725,,6.37578528923338,90.18720979395451,4.6835464465214605,0.2775,200,242.9377346579148,241.536406152475,131.84501352208065,188.75473960387095,840.9581948522343,607.4026523738987,220.8890241112742,572.7331290606992,20.027507781982422,0.020911963656544685,1.9829941692140463,6.885416397814742,6.885416397814742,7.090899035953935,7.090899035953935,0.20548263813919299,0.20548263813919299
1883,376600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1067.3101951001313,5.336550975500656,7.693859039317626,0.9853864905264521,6.708472548791177,,6.37578528923338,134.16945097582357,4.723463954044821,0.30625,200,100.5296525891266,259.629648726348,49.6381310700728,116.79298158335934,734.4751733922875,505.93468139499913,679.3025624001342,530.324815360121,20.023941040039062,0.03816704452037811,1.9931350320826875,6.795160381503618,6.795160381503618,7.089466746279214,7.089466746279214,0.29430636477559613,0.29430636477559613
1884,376800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1322.6837076257343,6.613418538128672,7.926403352949185,0.13379119440238982,7.792612158546798,,6.37578528923338,155.85224317093596,3.50698086362391,0.38,200,120.41453463374569,184.4536900949854,56.9477919805396,86.86949168480007,580.8907297619348,486.8398190793276,830.583810844357,210.09597349629576,19.794981002807617,0.07248908281326294,1.9936406205067063,6.778676888286654,6.778676888286654,7.0886487744081395,7.0886487744081395,0.3099718861214855,0.3099718861214855
1885,377000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1185.926426552558,5.92963213276279,8.938866901140697,2.438136905962471,6.50072999517822,,6.37578528923338,130.0145999035644,5.057908488397243,0.36875,200,230.5943675804319,306.36701236639277,111.87112789879554,208.09597911438394,316.7182368666744,131.98907814500967,128.41873062380134,310.21862056275006,19.923664093017578,0.07398153096437454,1.9968494088886044,6.777558724375316,6.777558724375316,7.082082512115354,7.082082512115354,0.3045237877400382,0.3045237877400382
1886,377200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1555.3259398678376,7.776629699339188,8.954035952095222,0.7424260966829017,8.241386971612696,,6.37578528923338,164.82773943225396,4.084127814411857,0.42375,200,195.43165857933516,225.4993584246005,27.46726030733167,191.8072429888982,179.61481802749643,384.24611491612694,1065.0622055022632,822.5818034016714,19.976715087890625,5.755719184875488,2.02503132670215,6.807112031213441,6.807112031213441,7.09484294944474,7.09484294944474,0.2877309182312988,0.2877309182312988
1887,377400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1347.3867301048986,6.736933650524493,7.978531609339578,0.847282968834119,7.1312486405054685,,6.37578528923338,142.62497281010937,3.5293616048651177,0.325,200,168.3485523772993,177.27856780256784,47.6966619268602,40.97955277131108,615.2390621429788,293.2061457882086,572.6532952766219,482.58497622894305,19.95067596435547,0.025714166462421417,1.9992360407197278,6.872147881678996,6.872147881678996,7.100046067288158,7.100046067288158,0.22789818560916242,0.22789818560916242
1888,377600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1477.5963082554783,7.387981541277392,8.344060570630926,0.5484193218250502,7.840648073767423,,6.37578528923338,156.81296147534843,3.9497185500473626,0.355,200,259.9660010320416,117.40524561508089,103.03489447285678,47.251132013146766,512.7337145653186,389.1758385746024,746.248140977366,497.3120747256609,19.887826919555664,0.05896337330341339,1.9271719144492994,6.985281277759626,6.985281277759626,7.119943012532247,7.119943012532247,0.13466173477262178,0.13466173477262178
1889,377800,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1512.8777419401708,7.564388709700854,9.125373593871016,1.0905452876475186,8.037667979110802,,6.37578528923338,160.75335958221604,4.22317825520133,0.385,200,290.7043597686336,129.87809369495807,231.8289619271846,65.57040878172852,253.43741411262866,276.5965262282848,235.13429486524933,233.45209316673044,20.008527755737305,0.06259220093488693,1.9308447710886523,7.111804562207375,7.111804562207375,7.133978441214521,7.133978441214521,0.022173879007145736,0.022173879007145736
1890,378000,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1113.7302144789928,5.568651072394964,8.18533726225494,2.089976736116576,6.188271829883987,,6.37578528923338,123.76543659767974,3.444084040243049,0.40625,200,186.59848985663157,144.01150266391429,120.4513516911446,77.41616189666532,565.3519481430205,249.23637807306207,576.3597398781803,1029.3292490987474,20.01498794555664,0.025452176108956337,1.924257522777577,7.179069470954699,7.179069470954699,7.134772957166042,7.134772957166042,0.044296513788657066,0.044296513788657066
1891,378200,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1153.0412056302494,5.765206028151247,8.982604732433284,2.1104785859992417,6.87212614643405,,6.37578528923338,137.44252292868097,4.123016924814757,0.4175,200,212.1502759761097,181.0065756415171,188.84859669685176,57.674426657541595,158.55568801573267,478.63814078857916,457.76242075811905,1041.9190442910715,20.006675720214844,0.06842915713787079,1.9178442771738125,7.107377898494596,7.107377898494596,7.13534155997269,7.13534155997269,0.02796366147809426,0.02796366147809426
1892,378400,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1455.2558628217623,7.276279314108812,9.175973288544563,1.5269713358370531,7.739598117408568,,6.37578528923338,154.79196234817135,3.7188956544683047,0.4125,200,184.29200684467682,182.40364880038086,141.4857085272572,84.52978794929872,224.59103301283355,360.5195922716104,801.4690411902567,833.9070900063654,19.930011749267578,0.03930053114891052,1.8999280392312137,7.100389649645853,7.100389649645853,7.142826926743653,7.142826926743653,0.04243727709779943,0.04243727709779943
1893,378600,rayleigh,velocity,True,False,full,True,False,False,False,500.0,32,0.01,0.005,1.0,True,1406.5494674797176,7.032747337398588,9.100044405159412,1.6769656168660587,7.50979271228669,,6.37578528923338,150.19585424573384,4.061776621429106,0.34125,200,200.57683515625578,220.81046573442995,110.71301429563432,156.20593019509073,195.2220545296147,400.1894618165118,432.6095265085919,477.7310735397134,19.987548828125,0.06988147646188736,1.8573735076561684,7.263556411459163,7.263556411459163,7.142729027726184,7.142729027726184,0.12082738373297897,0.12082738373297897
