episode,global_step,fading_model,noise_std,noise_type,control_mode,role_switching,user_mobile,use_los_model,observation_mode,normalize_observations,enable_energy_harvesting,observation_has_eh,enable_ntn,satellite_altitude_km,episode_reward_bps_step,avg_shaped_reward,avg_R_legit_mbps,avg_R_eve_mbps,avg_R_sec_mbps,episode_secrecy_mbits,avg_energy_j,avg_jammer_power_w,steps,relay_path_m,jammer_path_m,relay_displacement_m,jammer_displacement_m,role_switch_count,final_d_UR_m,final_d_RB_m,final_d_UE_m,final_d_JE_m,rolling20_avg_R_sec_mbps,rolling100_avg_R_sec_mbps,convergence_gap20_100_mbps
453,90600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1052.9610431649658,5.264805215824829,7.896950034730795,1.7355521036256931,6.161397931105102,123.22795862210205,5.044532262642029,0.41117554922471755,200,293.94215075011914,256.0524549205432,163.47991566951313,134.04484600694815,0,753.5403922100321,422.677268050761,334.28371698200556,575.0450849409859,7.205886665117779,7.226632399604898,0.020745734487118916
454,90800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1364.146872390666,6.82073436195333,8.043066092484006,0.13626469003596242,7.906801402448045,158.1360280489609,6.7207253731433605,0.46124801083467903,200,343.5339142951348,376.90653291904613,304.79327375897526,360.622495668873,0,891.4352703019547,508.95552890397346,885.3082850935294,454.136700219203,7.236419499167802,7.231578361504006,0.0048411376637957915
455,91000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1690.9037357167065,8.454518678583533,9.64773931370984,0.45356098973552395,9.194178323974317,183.88356647948635,6.422382261095652,0.4527740468923003,200,340.1018847347904,374.217712247839,232.73118844487928,361.99341334344206,0,207.8424465399106,319.3156257149086,336.0835710337149,393.55608931848474,7.366477409615537,7.232483736803184,0.13399367281235275
456,91200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1557.2651713200876,7.786325856600438,8.693643443255242,0.12933558752381583,8.564307855731425,171.28615711462848,6.751916473350007,0.49028973452746866,200,371.75406296005207,373.45071588731145,347.7184319554461,367.99435635506995,0,632.7292856952057,264.85540678236976,550.2865722617057,148.9826341236948,7.422813159355556,7.2381557318901955,0.1846574274653605
457,91400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1634.6504686747944,8.173252343373973,9.131884498495253,0.17040010312150577,8.961484395373748,179.22968790747498,6.890394220399737,0.48043791092932225,200,380.688216120469,376.96908248979736,380.34000758826335,352.32970337735645,0,561.8637222219647,84.89248973069631,779.8223072439799,448.84436409727516,7.475886018157803,7.254782204834993,0.22110381332281026
458,91600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1216.8919378800856,6.084459689400428,8.659470276584644,0.8638032617941622,7.795667014790475,155.91334029580952,6.510524417211407,0.4243888723105192,200,225.4059109943895,363.0144744561377,184.56351478997416,346.5724893252442,0,432.43117688404556,532.972491253051,442.9305959637865,554.487952659982,7.4378327254396215,7.2573977534037954,0.18043497203582604
459,91800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1103.4983361644695,5.5174916808223475,8.275420144254223,2.896590469772901,6.247201318012349,124.944026360247,6.0414983579212596,0.2433444475242868,200,349.4786994729417,323.85498221148134,341.21907097529095,252.0655392903075,0,549.6337403176016,210.68093245910788,845.2768651662495,582.6375169175825,7.610283617965034,7.262420552601781,0.34786306536325284
460,92000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1428.3469486062982,7.141734743031491,9.138505161276614,0.32794582204390593,8.810559339232702,176.21118678465405,6.671235902741844,0.38930430219508705,200,216.0861723137691,362.9393248619682,200.17883594244327,320.12009870945707,0,139.2866354363564,568.0942186755301,505.6994999416358,250.2946085810751,7.725162036684713,7.265985221224267,0.4591768154604461
461,92200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,728.9389677752921,3.6446948388764606,7.719568103037094,2.5472222486135783,5.340089738481671,106.80179476963345,6.261797055335932,0.3531010626675561,200,144.7841950325926,331.07972914194363,119.8215241144522,273.70501833738837,0,944.8621694244995,539.3321263541425,285.0011828809686,479.1948092177003,7.611821600490494,7.244042932836289,0.3677786676542043
462,92400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1484.809631137414,7.42404815568707,8.70458615091388,0.572023051083796,8.132563099830083,162.65126199660168,6.169048365861736,0.4423742746934295,200,326.09475822631447,355.42820651535203,303.8261410382568,276.26381713630417,0,351.56960556233014,224.9010551596669,322.29002500389413,266.53302428561824,7.661585641173031,7.274577012397555,0.3870086287754759
463,92600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1043.7481378315954,5.218740689157977,7.975111105738643,1.8942393253405658,6.080871780398073,121.61743560796148,6.327268829365111,0.4262045430857688,200,325.83345885988,369.58309906287997,258.8937722141536,295.33822296386916,0,806.4997865937526,443.42613828316496,269.46526846524284,483.9476964842307,7.4720650481922775,7.248400499196155,0.22366454899612265
464,92800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1393.9363703176205,6.969681851588103,8.901598893842827,1.2323069577476837,7.669291936095143,153.38583872190284,5.947955020661869,0.4438420690363273,200,310.97580387519054,352.8456489649633,224.3991038179528,254.10240383329406,0,398.55070946168235,217.8444219334812,634.195077783268,1059.3799645832182,7.499151532017078,7.269672277831392,0.22947925418568627
465,93000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1336.640067259158,6.683200336295791,8.130459199816618,0.9116367304193889,7.3254060380250134,146.50812076050028,5.489448866644706,0.43297363493591545,200,305.7560381937769,297.60114402638067,197.76679276856984,207.77565085462206,0,642.3622433420587,277.74153443279295,562.8366819794363,601.1325945151526,7.473459395697293,7.268994091047104,0.20446530465018853
466,93200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,876.7077760357552,4.383538880178776,9.960920994570273,7.290113897313493,5.1161830198911105,102.3236603978222,6.266782131896566,0.10847513353452086,200,335.2478121547809,363.6454562247149,286.67664394836606,328.9556416110224,0,139.5577955606798,105.3920698800064,426.7939088210271,462.1527006236427,7.380630063758586,7.260457048122054,0.12017301563653238
467,93400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,582.3089688733381,2.9115448443666905,8.363248536533778,4.931603535849476,4.1966372863628685,83.93274572725738,6.523763279427973,0.34246790065430105,200,353.2933111017461,256.0121178397768,314.3749895668173,177.40507329135767,0,551.3372994570392,234.3508599957503,224.29230274502444,1006.1160834574082,7.141508073439286,7.240274247663135,0.09876617422384903
468,93600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1277.1664613508044,6.385832306754022,7.990904293061837,1.1544364397022833,6.943747395799667,138.87494791599335,4.797418231075164,0.2707007499935571,200,313.38179085617867,211.16935329813074,18.84182400181263,145.4377812768298,0,744.023899784419,451.33385207522633,236.34855913040397,139.58376628449682,7.038545612586707,7.224999858558066,0.18645424597135918
469,93800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1105.1334377721469,5.5256671888607345,7.8111443923911565,0.9136124491827164,6.897531943208435,137.9506388641687,6.480749698739654,0.47187042425386605,200,297.098181107144,371.8248551775714,233.32590932727342,291.0877610396202,0,853.1293804468578,465.2721888014551,477.02549567133445,473.25633238748435,7.195227170788648,7.217511804457904,0.022284633669255705
470,94000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1492.3762573405024,7.461881286702512,8.445557532738913,0.22386414507948033,8.221693387659439,164.4338677531888,6.644757161848516,0.4950092866271734,200,374.84026493118574,356.6051431390007,372.89300254412433,285.03947091489687,0,780.3244391797526,221.50131137564742,1213.2925373145072,557.3695824631361,7.228663188664915,7.2474425315425295,0.018779342877614624
471,94200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1513.3631560888882,7.566815780444441,8.430568007096365,0.05251550820311422,8.378052498893245,167.5610499778649,6.748762102477275,0.48765083722770214,200,380.88417056728537,362.96699912246044,380.4504494574912,340.8830121989118,0,766.6239391262516,389.58046180967307,737.6835501754836,229.4498126798166,7.249402605212788,7.24461082934808,0.00479177586470847
472,94400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1277.1934208523012,6.385967104261506,9.114398186246628,2.9302682052193747,7.0294836875534,140.589673751068,5.603095981684078,0.26982861625961957,200,238.2222739148945,376.8041240159693,146.83318965862287,351.6703791448386,0,438.08947691214314,148.65135146778096,459.7116450344269,305.86038052829093,7.248657469643317,7.2389787885554195,0.009678681087897267
473,94600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1603.5267428386976,8.017633714193488,9.398573707233947,0.5626759456556393,8.835897761578307,176.71795523156612,6.811893334435284,0.4065368845546618,200,374.3723508953007,377.26400973205614,328.10443479570154,354.91676835323824,0,339.93573280655306,576.1982233001178,908.364107001057,573.5874989565646,7.382382461166976,7.284612561923852,0.09776989924312396
474,94800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1353.4131508024248,6.7670657540121235,8.680857021191336,0.1240829317258166,8.556774089465524,171.13548178931046,6.928446874227927,0.49254247434437276,200,379.89207655832286,267.3347343347664,379.4486013466174,266.68071450846384,0,689.032243558486,156.51804928019163,755.2529350321943,390.04126530015026,7.414881095517851,7.309598495466876,0.105282600050975
475,95000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1155.8300037489357,5.779150018744678,7.834206903993882,0.35577213561540355,7.47843476837848,149.56869536756963,6.398389385220768,0.4297563964361325,200,251.49918065239396,363.72614525511943,232.91821821570554,178.92641524980027,0,829.7417455410131,516.910059374918,367.5219872263407,295.5113598591694,7.329093917738058,7.33953092518937,0.010437007451312041
476,95200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1444.46776036633,7.22233880183165,8.697377622167707,0.739101486826987,7.958276135340721,159.16552270681444,6.374249479622324,0.44819243903271855,200,349.4364533640744,360.3172231290927,242.45492761567186,326.48766502767904,0,577.2784082264112,251.86033227849921,645.4162236705946,591.354035748383,7.2987923317185235,7.334135039110675,0.03534270739215195
477,95400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1281.4599377211996,6.407299688605998,9.438643994340591,1.3457872724712137,8.092856721869374,161.8571344373875,6.929793452207429,0.4841383869200945,200,380.1449289842652,293.79519018085375,379.6305506349715,278.58153940544184,0,202.13053590620265,369.7623718124171,431.28001523567013,752.1509114682443,7.255360948043304,7.325798193902213,0.07043724585890931
478,95600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1501.5293767947421,7.5076468839737105,8.836341115245157,0.5620061000695626,8.274335015175593,165.48670030351187,6.69769823989942,0.4905418258160353,200,374.90207918227344,356.8149223375612,304.4343606559264,344.60860276517326,0,336.9527857560731,161.64438483708247,720.3131057039901,596.9707855568566,7.2792943480625585,7.317860795033961,0.038566446971402435
479,95800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1101.0498574632509,5.505249287316254,7.801634916317092,0.667674145138428,7.1339607711786615,142.67921542357323,6.503157548879739,0.34948434346937574,200,274.02901890358044,373.909830172795,219.74182716388952,339.1736627402299,0,797.6227976627868,474.4491820544184,875.9707024227912,535.9379738101983,7.3236323207208756,7.328718286057011,0.0050859653361357005
480,96000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1291.0815107390633,6.455407553695316,8.549093899719775,1.3479421681851458,7.201151731534629,144.02303463069256,6.393096810847294,0.2693918679218041,200,370.3218061380973,336.64412033530624,342.1724067037013,225.43005052921285,0,665.4247340504421,595.2798305308155,526.3069081217732,477.71204282900413,7.243161940335971,7.316070083252194,0.07290814291622372
481,96200,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1662.096252062752,8.31048126031376,9.970589051938077,1.0122518117587056,9.089250736125397,181.78501472250795,6.802671585107271,0.46144171625375746,200,374.2617678335,375.22657743662387,290.5780023815731,305.0350500615749,0,339.4212230931206,179.8432832432364,509.9366635783879,654.2027224533405,7.430619990218157,7.327478322602692,0.10314166761546506
482,96400,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1189.8150936072814,5.949075468036407,8.336318541898617,1.0869138451421845,7.249404696756435,144.9880939351287,6.383012106800108,0.4847248422494158,200,306.15186151973353,338.9264189201318,222.68510997401472,316.9657944633086,0,638.0917998604957,565.760208239568,248.01059766835928,273.43923200582236,7.386462070064477,7.326322294301375,0.06013977576310214
483,96600,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1237.659558576213,6.188297792881064,8.873195709374636,1.1687279397473347,7.704467769627295,154.0893553925459,6.463590567455968,0.483449134901166,200,362.8682439392525,285.0085152650694,315.84090067383505,255.61901386916085,0,357.73657635049136,454.8961474105698,522.3130011623233,716.718196850451,7.467641869525937,7.318952610934181,0.14868925859175608
484,96800,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1610.2038500533097,8.051019250266549,9.087359231123667,0.07855455516700445,9.008804675956661,180.17609351913322,6.581956887076959,0.4225913329748437,200,353.70733986298507,360.6661046267988,287.9792468316574,280.6023738900053,0,376.014471766497,624.5736514703649,644.9654540685873,71.4548894366627,7.534617506519012,7.383355377817233,0.15126212870177902
485,97000,rician,0.05,ou,velocity,False,False,False,full,True,False,False,False,500.0,1302.3645521161386,6.511822760580693,7.867451019608183,0.5441264291536845,7.323324590454497,146.46649180908994,5.014388388465195,0.4858746127039194,200,326.72677649614633,208.87858740177163,191.253155513711,164.956959297398,0,910.6945959012088,533.6059015538535,649.5875957366097,548.7071434735003,7.534513434140488,7.414966646766333,0.11954678737415492
